철도운영기관,노선명,역명,출구번호,출구별주요시설명
서울교통공사,2호선,구로디지털단지,3,이마트(구로점)
서울교통공사,2호선,구로디지털단지,3,현대아파트
서울교통공사,2호선,구로디지털단지,3,한국산업기술시험원
서울교통공사,2호선,충정로(경기대입구),3,국민연금공단(서울북부지역본부)
서울교통공사,2호선,충정로(경기대입구),3,국가수사본부
서울교통공사,2호선,구로디지털단지,5,영림초등학교
서울교통공사,2호선,구로디지털단지,5,BYC(본사)
서울교통공사,2호선,충정로(경기대입구),3,서울시브릿지종합지원센터
서울교통공사,2호선,충정로(경기대입구),4,센트럴타워
서울교통공사,2호선,구로디지털단지,6,무림아파트
서울교통공사,2호선,충정로(경기대입구),4,중림보건지소
서울교통공사,2호선,구로디지털단지,6,대림중학교
서울교통공사,2호선,구로디지털단지,6,동작쌍떼빌A
서울교통공사,2호선,구의(광진구청),1,광진구청
서울교통공사,2호선,구의(광진구청),1,광진경찰서
서울교통공사,2호선,구의(광진구청),1,동대부속여자중/고등학교
서울교통공사,2호선,구의(광진구청),1,건대부속중 고등학교
서울교통공사,2호선,구의(광진구청),1,광진소방서
서울교통공사,2호선,구의(광진구청),1,구의사거리
서울교통공사,2호선,충정로(경기대입구),4,중림종합사회복지관
서울교통공사,2호선,구의(광진구청),2,구의시장
서울교통공사,2호선,구의(광진구청),2,구의동새한아파트
서울교통공사,2호선,충정로(경기대입구),4,중림동악현성당
서울교통공사,2호선,구의(광진구청),3,광진우체국
서울교통공사,2호선,구의(광진구청),3,동서울우편물류센타
서울교통공사,2호선,구의(광진구청),3,KT
서울교통공사,2호선,충정로(경기대입구),4,한국경제TV
서울교통공사,2호선,충정로(경기대입구),5,서울의료보건고등학교
서울교통공사,2호선,충정로(경기대입구),6,강북노동자복지관
서울교통공사,2호선,충정로(경기대입구),6,아현산업정보학교
서울교통공사,2호선,구의(광진구청),3,구남초등학교
서울교통공사,2호선,구의(광진구청),3,서울광진학교
서울교통공사,2호선,아현,1,북아현119안전센터
서울교통공사,2호선,구의(광진구청),4,잠실대교
서울교통공사,2호선,구의(광진구청),4,동서울우편집중국
서울교통공사,2호선,아현,1,이편한세상신촌A
서울교통공사,2호선,구의(광진구청),4,자양사거리
서울교통공사,2호선,구의(광진구청),4,자양초등학교
서울교통공사,2호선,구의(광진구청),4,정통부지식정보센터
서울교통공사,2호선,구의(광진구청),4,혜민병원
서울교통공사,2호선,까치산,1,화곡1동파출소
서울교통공사,2호선,까치산,1,화곡8동 행정복지센터
서울교통공사,2호선,까치산,2,신정초등학교
서울교통공사,2호선,까치산,2,화곡2동 파출소
서울교통공사,2호선,교대(법원.검찰청),1,서초아남아파트
서울교통공사,2호선,교대(법원.검찰청),1,서초삼성래미안아파트
서울교통공사,2호선,교대(법원.검찰청),1,서초한일아파트
서울교통공사,2호선,교대(법원.검찰청),1,남서울농협(교대지점)
서울교통공사,2호선,교대(법원.검찰청),1,프로비스타호텔
서울교통공사,2호선,교대(법원.검찰청),1,정보통신공제조합
서울교통공사,2호선,교대(법원.검찰청),1,한국회계학원
서울교통공사,2호선,교대(법원.검찰청),2,서울교대부설초교
서울교통공사,2호선,신촌,5,교보생명빌딩(신촌)
서울교통공사,2호선,강남,9,진흥아파트
서울교통공사,2호선,아현,2,우리은행(아현역점)
서울교통공사,2호선,강남,10,기업은행강남역지점
서울교통공사,2호선,강남,10,교보타워
서울교통공사,2호선,강남,10,사랑의교회
서울교통공사,2호선,아현,2,아현동성당
서울교통공사,2호선,아현,2,한국재활재단
서울교통공사,2호선,아현,3,한세사이버보안고등학교
서울교통공사,2호선,아현,3,서울서부지방법원등기국
서울교통공사,2호선,아현,4,아현동전골목
서울교통공사,2호선,아현,4,위비앙병원
서울교통공사,2호선,강남,10,한남대교방면
서울교통공사,2호선,강남,11,시티극장
서울교통공사,2호선,강남,11,CGV
서울교통공사,2호선,아현,4,마포더클래시A
서울교통공사,2호선,강남,11,시계탑빌딩
서울교통공사,2호선,강남,11,역삼1동
서울교통공사,2호선,이대,1,서울지방국세청(정보화센터)
서울교통공사,2호선,이대,1,신촌지구대
서울교통공사,2호선,이대,1,신촌역방면(경의선)
서울교통공사,2호선,강남,12,국립어린이청소년도서관
서울교통공사,2호선,강남,12,국기원
서울교통공사,2호선,강남,12,국립중앙도서관학위논문관
서울교통공사,2호선,강변(동서울터미널),1,구의3동 행정복지센터
서울교통공사,2호선,강변(동서울터미널),1,광남중고교
서울교통공사,2호선,강변(동서울터미널),1,현대6단지A
서울교통공사,2호선,이대,2,삼성교육문화관
서울교통공사,2호선,강변(동서울터미널),1,광진문화원
서울교통공사,2호선,이대,2,서울경찰청(성산로별관)
서울교통공사,2호선,이대,2,이화여대 우편취급국
서울교통공사,2호선,강변(동서울터미널),1,워커힐호텔(셔틀버스정류장)
서울교통공사,2호선,강변(동서울터미널),1,일동후디스
서울교통공사,2호선,강변(동서울터미널),1,현대프라임아파트
서울교통공사,2호선,강변(동서울터미널),1,현대아파트2 3 5단지
서울교통공사,2호선,이대,2,대현문화공원
서울교통공사,2호선,강변(동서울터미널),2,한강시민공원
서울교통공사,2호선,이대,3,신촌럭키아파트
서울교통공사,2호선,이대,4,서울과학종합대학교
서울교통공사,2호선,이대,4,한예진아트홀
서울교통공사,2호선,이대,4, 대신초등학교
서울교통공사,2호선,강변(동서울터미널),3,한강시민공원
서울교통공사,2호선,강변(동서울터미널),4,동서울종합터미널
서울교통공사,2호선,이대,4,서울서부준법지원센터
서울교통공사,2호선,이대,5,마포프레스티지
서울교통공사,2호선,강변(동서울터미널),4,성동초등학교
서울교통공사,2호선,강변(동서울터미널),4,강변우성아파트
서울교통공사,2호선,강변(동서울터미널),4,서울광진우체국
서울교통공사,2호선,이대,5,마포더클레시A
서울교통공사,2호선,강변(동서울터미널),4,구남초등학교
서울교통공사,2호선,강변(동서울터미널),4,동서울호텔
서울교통공사,2호선,이대,6,우리마포복지관
서울교통공사,2호선,강변(동서울터미널),4,서울광진학교
서울교통공사,2호선,강변(동서울터미널),4,구의현대아파트7단지
서울교통공사,2호선,건대입구,1,화양동 행정복지센터
서울교통공사,2호선,건대입구,1,화양지구대
서울교통공사,2호선,성수,3,경수초등학교
서울교통공사,2호선,성수,3,경수중학교
서울교통공사,2호선,성수,3,성원중학교
서울교통공사,2호선,성수,3,뚝도시장
서울교통공사,2호선,성수,3,뚝섬쇼핑센터
서울교통공사,2호선,방배,1,국민은행(방배남지점)
서울교통공사,2호선,성수,3,성수2가1동 행정복지센터
서울교통공사,2호선,방배,1,방배도서관
서울교통공사,2호선,방배,1,전라북도서울장학숙
서울교통공사,2호선,방배,2,백석대학교신학대학원
서울교통공사,2호선,방배,2,방배그랑자이A
서울교통공사,2호선,방배,3,방배1파출소
서울교통공사,2호선,방배,3,국민은행(방배역점)
서울교통공사,2호선,방배,3, 방배1동우편취급국
서울교통공사,2호선,방배,4,남서울농협(방배역지점)
서울교통공사,2호선,서초,1,대한법률구조공단(개인회생파산지원센터)
서울교통공사,2호선,서초,1,서초3파출소
서울교통공사,2호선,서초,2,제일은행(서초동점)
서울교통공사,2호선,서초,2,안톤홀
서울교통공사,2호선,서초,3,사랑의교회
서울교통공사,2호선,서초,4,서초고등학교
서울교통공사,2호선,서초,4,서초그림책도서관
서울교통공사,2호선,서초,4,서리풀장난감도서관
서울교통공사,2호선,서초,4,서초모자보건지소
서울교통공사,2호선,서초,5,법원행정처
서울교통공사,2호선,성수,4,기업은행(성수점)
서울교통공사,2호선,서초,5,대법원우편취급국
서울교통공사,2호선,성수,4,경동초등학교
서울교통공사,2호선,성수,4,성수구두테마공원
서울교통공사,2호선,서초,5,대한민국예술원/학술원
서울교통공사,2호선,서초,6,서울지방조달청
서울교통공사,2호선,서초,6,신한은행(대검찰청출장소)
서울교통공사,2호선,서초,7,서울중앙지방법원등기국
서울교통공사,2호선,서초,7, 흰물결아트센터
서울교통공사,2호선,성수,4,뚝도우체국
서울교통공사,2호선,서초,8,신한/우리은행(법조타운점)
서울교통공사,2호선,서초,8,정곡빌딩(동관.서관)
서울교통공사,2호선,성수,4,은행나무터공원
서울교통공사,2호선,신답,1,답십리우편취급국
서울교통공사,2호선,신답,1,신답초등학교
서울교통공사,2호선,신답,1,숭인중학교
서울교통공사,2호선,신답,1,기업은행 답십리지점
서울교통공사,2호선,교대(법원.검찰청),1,신한은행(교대역점)
서울교통공사,2호선,교대(법원.검찰청),1,서초1동 행정복지센터
서울교통공사,2호선,교대(법원.검찰청),1, 서초구중앙노인종합복지관
서울교통공사,2호선,성수,1,성락성결교회
서울교통공사,2호선,신촌,5, 노고산동우편취급국
서울교통공사,2호선,건대입구,5,한강시민공원(뚝섬입구)
서울교통공사,2호선,신촌,5,창천중학교
서울교통공사,2호선,건대입구,5,광진문화예술회관
서울교통공사,2호선,건대입구,5,자양3차우성아파트
서울교통공사,2호선,건대입구,5,광진구회의
서울교통공사,2호선,건대입구,5,더샵스타시티A
서울교통공사,2호선,건대입구,5,롯데백화점(건대스타시티)
서울교통공사,2호선,건대입구,5,이마트(자양점)
서울교통공사,2호선,건대입구,5,신양초등학교
서울교통공사,2호선,건대입구,5,동자초등학교
서울교통공사,2호선,건대입구,5,자양중 고등학교
서울교통공사,2호선,신촌,6,극단예당
서울교통공사,2호선,신촌,6,서울아동해바라기센터
서울교통공사,2호선,건대입구,6,영동대교
서울교통공사,2호선,건대입구,6,조양시장
서울교통공사,2호선,신촌,7,하나은행(신촌점)
서울교통공사,2호선,신촌,7,기업은행(신수동점)
서울교통공사,2호선,교대(법원.검찰청),4,삼풍아파트
서울교통공사,2호선,교대(법원.검찰청),5,삼성전자서비스(서초센터)
서울교통공사,2호선,신당,3,성동고등학교
서울교통공사,2호선,신당,3,현대아파트
서울교통공사,2호선,신당,3,중구종합복지센터
